===== printLabels =====
1 태백특A
2 태백특A정제
3 태백A
4 태백A정제
5 태백B
6 태백B정제
7 태백C
8 태백C정제
9 압해A
10 압해A정제
11 압해B
12 압해B정제
13 해남
14 해남정제
15 행남자기
16 행남자기정제
17 KM-85
18 LKC-60
19 KC-009
20 성주WA
21 성주PA
22 대명PB
23 대명WC-1
24 대한PC
25 대한WC-2
===== printRows =====
415 mean, 5, D10, mean.d10, D10, eq, 1.8
416 mean, 5, D50, mean.d50, D50, eq, 7.3
417 mean, 5, D90, mean.d90, D90, eq, 17.8
418 mean, 7, MeanSize, mean.meansize, MeanSize, eq, 11.8
419 mean, 7, D10, mean.d10, D10, eq, 3.2
420 mean, 7, D50, mean.d50, D50, eq, 9.4
421 mean, 7, D90, mean.d90, D90, eq, 23.2
422 mean, 9, MeanSize, mean.meansize, MeanSize, eq, 18.8
423 mean, 9, D10, mean.d10, D10, eq, 2.9
424 mean, 9, D50, mean.d50, D50, eq, 15.3
425 mean, 9, D90, mean.d90, D90, eq, 38.6
426 mean, 11, MeanSize, mean.meansize, MeanSize, eq, 7.9
427 mean, 11, D10, mean.d10, D10, eq, 2.1
428 mean, 11, D50, mean.d50, D50, eq, 6.2
429 mean, 11, D90, mean.d90, D90, eq, 15.4
430 color, 1, 태백특A, color.a0000.l, A0000.L*, eq, 0.00
431 color, 13, 해남, color.a0000.l, A0000.L*, eq, 0.00
432 color, 15, 행남자기, color.a0000.l, A0000.L*, eq, 0.00
433 color, 3, 태백A, color.a0000.l, A0000.L*, eq, 88.5
434 color, 5, 태백B, color.a0000.l, A0000.L*, eq, 85.65
435 color, 7, 태백C, color.a0000.l, A0000.L*, eq, 79.68
436 color, 9, 압해A, color.a0000.l, A0000.L*, eq, 84.28
437 color, 11, 압해B, color.a0000.l, A0000.L*, eq, 82.1
438 color, 1, 태백특A, color.a0000.a, A0000.a*, eq, 0.00
439 color, 13, 해남, color.a0000.a, A0000.a*, eq, 0.00
440 color, 15, 행남자기, color.a0000.a, A0000.a*, eq, 0.00
441 color, 3, 태백A, color.a0000.a, A0000.a*, eq, 1.51
442 color, 5, 태백B, color.a0000.a, A0000.a*, eq, 2.45
443 color, 7, 태백C, color.a0000.a, A0000.a*, eq, 5.4
444 color, 9, 압해A, color.a0000.a, A0000.a*, eq, 2.26
445 color, 11, 압해B, color.a0000.a, A0000.a*, eq, 4
446 color, 1, 태백특A, color.a0000.b, A0000.b*, eq, 0.00
447 color, 13, 해남, color.a0000.b, A0000.b*, eq, 0.00
448 color, 15, 행남자기, color.a0000.b, A0000.b*, eq, 0.00
449 color, 3, 태백A, color.a0000.b, A0000.b*, eq, 8.54
450 color, 5, 태백B, color.a0000.b, A0000.b*, eq, 11.09
451 color, 7, 태백C, color.a0000.b, A0000.b*, eq, 18.81
452 color, 9, 압해A, color.a0000.b, A0000.b*, eq, 9.91
453 color, 11, 압해B, color.a0000.b, A0000.b*, eq, 15.11
454 color, 1, 태백특A, color.b0000.l, B0000.L*, eq, 90.18
455 color, 13, 해남, color.b0000.l, B0000.L*, eq, 93.67
456 color, 15, 행남자기, color.b0000.l, B0000.L*, eq, 90.18
457 color, 3, 태백A, color.b0000.l, B0000.L*, eq, 93.51
458 color, 5, 태백B, color.b0000.l, B0000.L*, eq, 90.72
459 color, 7, 태백C, color.b0000.l, B0000.L*, eq, 83.21
460 color, 9, 압해A, color.b0000.l, B0000.L*, eq, 92.2
461 color, 11, 압해B, color.b0000.l, B0000.L*, eq, 88.41
462 color, 1, 태백특A, color.b0000.a, B0000.a*, eq, -0.34
463 color, 13, 해남, color.b0000.a, B0000.a*, eq, 0.35
464 color, 15, 행남자기, color.b0000.a, B0000.a*, eq, 0.37
465 color, 3, 태백A, color.b0000.a, B0000.a*, eq, 0.26
466 color, 5, 태백B, color.b0000.a, B0000.a*, eq, 0.96
467 color, 7, 태백C, color.b0000.a, B0000.a*, eq, 3.97
468 color, 9, 압해A, color.b0000.a, B0000.a*, eq, 0.62
469 color, 11, 압해B, color.b0000.a, B0000.a*, eq, 2.56
470 color, 1, 태백특A, color.b0000.b, B0000.b*, eq, 3.95
471 color, 13, 해남, color.b0000.b, B0000.b*, eq, 2.26
472 color, 15, 행남자기, color.b0000.b, B0000.b*, eq, 5.86
473 color, 3, 태백A, color.b0000.b, B0000.b*, eq, 3.31
474 color, 5, 태백B, color.b0000.b, B0000.b*, eq, 6.28
475 color, 7, 태백C, color.b0000.b, B0000.b*, eq, 16.04
476 color, 9, 압해A, color.b0000.b, B0000.b*, eq, 4.86
477 color, 11, 압해B, color.b0000.b, B0000.b*, eq, 11.91
478 color, 1, 태백특A, color.c1200.l, C1200.L*, eq, 96.95
479 color, 13, 해남, color.c1200.l, C1200.L*, eq, 97.34
480 color, 15, 행남자기, color.c1200.l, C1200.L*, eq, 96.24
481 color, 3, 태백A, color.c1200.l, C1200.L*, eq, 96.04
482 color, 5, 태백B, color.c1200.l, C1200.L*, eq, 93.05
483 color, 7, 태백C, color.c1200.l, C1200.L*, eq, 82.52
484 color, 9, 압해A, color.c1200.l, C1200.L*, eq, 92.96
485 color, 11, 압해B, color.c1200.l, C1200.L*, eq, 91.33
486 color, 1, 태백특A, color.c1200.a, C1200.a*, eq, 0.47
487 color, 13, 해남, color.c1200.a, C1200.a*, eq, 0.57
488 color, 15, 행남자기, color.c1200.a, C1200.a*, eq, 0.61
489 color, 3, 태백A, color.c1200.a, C1200.a*, eq, 0.58
490 color, 5, 태백B, color.c1200.a, C1200.a*, eq, 1.47
491 color, 7, 태백C, color.c1200.a, C1200.a*, eq, 5.76
492 color, 9, 압해A, color.c1200.a, C1200.a*, eq, 1.34
493 color, 11, 압해B, color.c1200.a, C1200.a*, eq, 2.3
494 color, 1, 태백특A, color.c1200.b, C1200.b*, eq, 2.22
495 color, 13, 해남, color.c1200.b, C1200.b*, eq, 1.02
496 color, 15, 행남자기, color.c1200.b, C1200.b*, eq, 2.36
497 color, 3, 태백A, color.c1200.b, C1200.b*, eq, 3.53
498 color, 5, 태백B, color.c1200.b, C1200.b*, eq, 4.98
499 color, 7, 태백C, color.c1200.b, C1200.b*, eq, 9.55
500 color, 9, 압해A, color.c1200.b, C1200.b*, eq, 5.03
501 color, 11, 압해B, color.c1200.b, C1200.b*, eq, 7.16
502 color, 1, 태백특A, color.d1250.l, D1250.L*, eq, 96.87
503 color, 13, 해남, color.d1250.l, D1250.L*, eq, 97.16
504 color, 15, 행남자기, color.d1250.l, D1250.L*, eq, 96.25
505 color, 3, 태백A, color.d1250.l, D1250.L*, eq, 93.78
506 color, 5, 태백B, color.d1250.l, D1250.L*, eq, 91.04
507 color, 7, 태백C, color.d1250.l, D1250.L*, eq, 80.9
508 color, 9, 압해A, color.d1250.l, D1250.L*, eq, 89.34
509 color, 11, 압해B, color.d1250.l, D1250.L*, eq, 87.76
510 color, 1, 태백특A, color.d1250.a, D1250.a*, eq, 0.37
511 color, 13, 해남, color.d1250.a, D1250.a*, eq, 0.61
512 color, 15, 행남자기, color.d1250.a, D1250.a*, eq, 0.57
513 color, 3, 태백A, color.d1250.a, D1250.a*, eq, 0.68
514 color, 5, 태백B, color.d1250.a, D1250.a*, eq, 1.21
515 color, 7, 태백C, color.d1250.a, D1250.a*, eq, 3.73
516 color, 9, 압해A, color.d1250.a, D1250.a*, eq, 1.19
517 color, 11, 압해B, color.d1250.a, D1250.a*, eq, 1.98
518 color, 1, 태백특A, color.d1250.b, D1250.b*, eq, 2.54
519 color, 13, 해남, color.d1250.b, D1250.b*, eq, 0.97
520 color, 15, 행남자기, color.d1250.b, D1250.b*, eq, 2.04
521 color, 3, 태백A, color.d1250.b, D1250.b*, eq, 5.64
522 color, 5, 태백B, color.d1250.b, D1250.b*, eq, 6.53
523 color, 7, 태백C, color.d1250.b, D1250.b*, eq, 11.26
524 color, 9, 압해A, color.d1250.b, D1250.b*, eq, 6.32
525 color, 11, 압해B, color.d1250.b, D1250.b*, eq, 9.16
526 color, 1, 태백특A, color.e1200.l, E1200.L*, eq, 96.03
527 color, 13, 해남, color.e1200.l, E1200.L*, eq, 95.92
528 color, 15, 행남자기, color.e1200.l, E1200.L*, eq, 95.59
529 color, 3, 태백A, color.e1200.l, E1200.L*, eq, 93.78
530 color, 5, 태백B, color.e1200.l, E1200.L*, eq, 91.7
531 color, 7, 태백C, color.e1200.l, E1200.L*, eq, 82.1
532 color, 9, 압해A, color.e1200.l, E1200.L*, eq, 92.79
533 color, 11, 압해B, color.e1200.l, E1200.L*, eq, 89.15
534 color, 1, 태백특A, color.e1200.a, E1200.a*, eq, 0.5
535 color, 13, 해남, color.e1200.a, E1200.a*, eq, 0.24
536 color, 15, 행남자기, color.e1200.a, E1200.a*, eq, 0.73
537 color, 3, 태백A, color.e1200.a, E1200.a*, eq, 0.78
538 color, 5, 태백B, color.e1200.a, E1200.a*, eq, 1.74
539 color, 7, 태백C, color.e1200.a, E1200.a*, eq, 5.65
540 color, 9, 압해A, color.e1200.a, E1200.a*, eq, 1.6
541 color, 11, 압해B, color.e1200.a, E1200.a*, eq, 2.93
542 color, 1, 태백특A, color.e1200.b, E1200.b*, eq, 2.96
543 color, 13, 해남, color.e1200.b, E1200.b*, eq, 3.38
544 color, 15, 행남자기, color.e1200.b, E1200.b*, eq, 2.4
545 color, 3, 태백A, color.e1200.b, E1200.b*, eq, 4.98
546 color, 5, 태백B, color.e1200.b, E1200.b*, eq, 5.71
547 color, 7, 태백C, color.e1200.b, E1200.b*, eq, 10.09
548 color, 9, 압해A, color.e1200.b, E1200.b*, eq, 4.89
549 color, 11, 압해B, color.e1200.b, E1200.b*, eq, 7.86
550 color, 1, 태백특A, color.f1250.l, F1250.L*, eq, 96.18
551 color, 13, 해남, color.f1250.l, F1250.L*, eq, 96.94
552 color, 15, 행남자기, color.f1250.l, F1250.L*, eq, 96.08
553 color, 3, 태백A, color.f1250.l, F1250.L*, eq, 89.87
554 color, 5, 태백B, color.f1250.l, F1250.L*, eq, 88.16
555 color, 7, 태백C, color.f1250.l, F1250.L*, eq, 80.23
556 color, 9, 압해A, color.f1250.l, F1250.L*, eq, 88.91
557 color, 11, 압해B, color.f1250.l, F1250.L*, eq, 83
558 color, 1, 태백특A, color.f1250.a, F1250.a*, eq, 0.3
559 color, 13, 해남, color.f1250.a, F1250.a*, eq, 0.52
560 color, 15, 행남자기, color.f1250.a, F1250.a*, eq, 0.6
561 color, 3, 태백A, color.f1250.a, F1250.a*, eq, 0.64
562 color, 5, 태백B, color.f1250.a, F1250.a*, eq, 1.33
563 color, 7, 태백C, color.f1250.a, F1250.a*, eq, 3.9
564 color, 9, 압해A, color.f1250.a, F1250.a*, eq, 1.02
565 color, 11, 압해B, color.f1250.a, F1250.a*, eq, 1.42
566 color, 1, 태백특A, color.f1250.b, F1250.b*, eq, 3.7
567 color, 13, 해남, color.f1250.b, F1250.b*, eq, 1.25
568 color, 15, 행남자기, color.f1250.b, F1250.b*, eq, 2.61
569 color, 3, 태백A, color.f1250.b, F1250.b*, eq, 6.95
570 color, 5, 태백B, color.f1250.b, F1250.b*, eq, 7.34
571 color, 7, 태백C, color.f1250.b, F1250.b*, eq, 12.41
572 color, 9, 압해A, color.f1250.b, F1250.b*, eq, 5.66
573 color, 11, 압해B, color.f1250.b, F1250.b*, eq, 8.09
574 color, 1, 태백특A, color.g1200.l, G1200.L*, eq, 96.17
575 color, 13, 해남, color.g1200.l, G1200.L*, eq, 97.18
576 color, 15, 행남자기, color.g1200.l, G1200.L*, eq, 95.69
577 color, 3, 태백A, color.g1200.l, G1200.L*, eq, 94.11
578 color, 5, 태백B, color.g1200.l, G1200.L*, eq, 92.81
579 color, 7, 태백C, color.g1200.l, G1200.L*, eq, 82.74
580 color, 9, 압해A, color.g1200.l, G1200.L*, eq, 90.72
581 color, 11, 압해B, color.g1200.l, G1200.L*, eq, 88.27
582 color, 1, 태백특A, color.g1200.a, G1200.a*, eq, 0.49
583 color, 13, 해남, color.g1200.a, G1200.a*, eq, 0.44
584 color, 15, 행남자기, color.g1200.a, G1200.a*, eq, 0.46
585 color, 3, 태백A, color.g1200.a, G1200.a*, eq, 0.54
586 color, 5, 태백B, color.g1200.a, G1200.a*, eq, 0.7
587 color, 7, 태백C, color.g1200.a, G1200.a*, eq, 4.47
588 color, 9, 압해A, color.g1200.a, G1200.a*, eq, 0.66
589 color, 11, 압해B, color.g1200.a, G1200.a*, eq, 4.51
590 color, 1, 태백특A, color.g1200.b, G1200.b*, eq, 1.99
591 color, 13, 해남, color.g1200.b, G1200.b*, eq, 0.95
592 color, 15, 행남자기, color.g1200.b, G1200.b*, eq, 2.01
593 color, 3, 태백A, color.g1200.b, G1200.b*, eq, 6.21
594 color, 5, 태백B, color.g1200.b, G1200.b*, eq, 5.85
595 color, 7, 태백C, color.g1200.b, G1200.b*, eq, 18.4
596 color, 9, 압해A, color.g1200.b, G1200.b*, eq, 7
597 color, 11, 압해B, color.g1200.b, G1200.b*, eq, 10.61
598 color, 1, 태백특A, color.h1250.l, H1250.L*, eq, 96.94
599 color, 13, 해남, color.h1250.l, H1250.L*, eq, 97.56
600 color, 15, 행남자기, color.h1250.l, H1250.L*, eq, 96.11
601 color, 3, 태백A, color.h1250.l, H1250.L*, eq, 91.43
602 color, 5, 태백B, color.h1250.l, H1250.L*, eq, 88.64
603 color, 7, 태백C, color.h1250.l, H1250.L*, eq, 85.18
604 color, 9, 압해A, color.h1250.l, H1250.L*, eq, 86.17
605 color, 11, 압해B, color.h1250.l, H1250.L*, eq, 84
606 color, 1, 태백특A, color.h1250.a, H1250.a*, eq, 0.25
607 color, 13, 해남, color.h1250.a, H1250.a*, eq, 0.11
608 color, 15, 행남자기, color.h1250.a, H1250.a*, eq, 0.06
609 color, 3, 태백A, color.h1250.a, H1250.a*, eq, 0.28
610 color, 5, 태백B, color.h1250.a, H1250.a*, eq, 0.6
611 color, 7, 태백C, color.h1250.a, H1250.a*, eq, 3.12
612 color, 9, 압해A, color.h1250.a, H1250.a*, eq, 0.34
613 color, 11, 압해B, color.h1250.a, H1250.a*, eq, 0.3
614 color, 1, 태백특A, color.h1250.b, H1250.b*, eq, 2.74
615 color, 13, 해남, color.h1250.b, H1250.b*, eq, 1.9
616 color, 15, 행남자기, color.h1250.b, H1250.b*, eq, 3.27
617 color, 3, 태백A, color.h1250.b, H1250.b*, eq, 8.48
618 color, 5, 태백B, color.h1250.b, H1250.b*, eq, 8.68
619 color, 7, 태백C, color.h1250.b, H1250.b*, eq, 15.72
620 color, 9, 압해A, color.h1250.b, H1250.b*, eq, 2.66
621 color, 11, 압해B, color.h1250.b, H1250.b*, eq, 3.93
622 color, 1, 태백특A, color.h1200.l, H1200.L*, eq, 96.35
623 color, 13, 해남, color.h1200.l, H1200.L*, eq, 96.26
624 color, 15, 행남자기, color.h1200.l, H1200.L*, eq, 95.82
625 color, 3, 태백A, color.h1200.l, H1200.L*, eq, 90.92
626 color, 5, 태백B, color.h1200.l, H1200.L*, eq, 89.53
627 color, 7, 태백C, color.h1200.l, H1200.L*, eq, 82.24
628 color, 9, 압해A, color.h1200.l, H1200.L*, eq, 91.14
629 color, 11, 압해B, color.h1200.l, H1200.L*, eq, 84.68
630 color, 1, 태백특A, color.h1200.a, H1200.a*, eq, -0.03
631 color, 13, 해남, color.h1200.a, H1200.a*, eq, 0.42
632 color, 15, 행남자기, color.h1200.a, H1200.a*, eq, 0.45
633 color, 3, 태백A, color.h1200.a, H1200.a*, eq, 0.3
634 color, 5, 태백B, color.h1200.a, H1200.a*, eq, 0.48
635 color, 7, 태백C, color.h1200.a, H1200.a*, eq, 4.71
636 color, 9, 압해A, color.h1200.a, H1200.a*, eq, 0.48
637 color, 11, 압해B, color.h1200.a, H1200.a*, eq, 0.15
638 color, 1, 태백특A, color.h1200.b, H1200.b*, eq, 3.81
639 color, 13, 해남, color.h1200.b, H1200.b*, eq, 1.78
640 color, 15, 행남자기, color.h1200.b, H1200.b*, eq, 2.2
641 color, 3, 태백A, color.h1200.b, H1200.b*, eq, 8.57
642 color, 5, 태백B, color.h1200.b, H1200.b*, eq, 9.45
643 color, 7, 태백C, color.h1200.b, H1200.b*, eq, 20.84
644 color, 9, 압해A, color.h1200.b, H1200.b*, eq, 6.77
645 color, 11, 압해B, color.h1200.b, H1200.b*, eq, 5.26
646 color, 1, 태백특A, color.h1250.l, H1250.L*, eq, 96.2
647 color, 13, 해남, color.h1250.l, H1250.L*, eq, 97.31
648 color, 15, 행남자기, color.h1250.l, H1250.L*, eq, 96.09
649 color, 3, 태백A, color.h1250.l, H1250.L*, eq, 86.27
650 color, 5, 태백B, color.h1250.l, H1250.L*, eq, 83.87
651 color, 7, 태백C, color.h1250.l, H1250.L*, eq, 84
652 color, 9, 압해A, color.h1250.l, H1250.L*, eq, 86.75
653 color, 11, 압해B, color.h1250.l, H1250.L*, eq, 80.94
654 color, 1, 태백특A, color.h1250.a, H1250.a*, eq, 0.26
655 color, 13, 해남, color.h1250.a, H1250.a*, eq, 0.15
656 color, 15, 행남자기, color.h1250.a, H1250.a*, eq, 0.27
657 color, 3, 태백A, color.h1250.a, H1250.a*, eq, 0.29
658 color, 5, 태백B, color.h1250.a, H1250.a*, eq, 0.36
659 color, 7, 태백C, color.h1250.a, H1250.a*, eq, 3.78
660 color, 9, 압해A, color.h1250.a, H1250.a*, eq, 0.24
661 color, 11, 압해B, color.h1250.a, H1250.a*, eq, 0.5
662 color, 1, 태백특A, color.h1250.b, H1250.b*, eq, 3.33
663 color, 13, 해남, color.h1250.b, H1250.b*, eq, 1.95
664 color, 15, 행남자기, color.h1250.b, H1250.b*, eq, 3.12
665 color, 3, 태백A, color.h1250.b, H1250.b*, eq, 3.29
666 color, 5, 태백B, color.h1250.b, H1250.b*, eq, 3.71
667 color, 7, 태백C, color.h1250.b, H1250.b*, eq, 19.11
668 color, 9, 압해A, color.h1250.b, H1250.b*, eq, 2.21
669 color, 11, 압해B, color.h1250.b, H1250.b*, eq, 4.91
670 color, 17, KM-85, color.a1200.l, A1200.L*, eq, 94.86
671 color, 18, LKC-60, color.a1200.l, A1200.L*, eq, 95.45
672 color, 19, KC-009, color.a1200.l, A1200.L*, eq, 97.14
673 color, 20, 성주WA, color.a1200.l, A1200.L*, eq, 91.7
674 color, 21, 성주PA, color.a1200.l, A1200.L*, eq, 90.64
675 color, 22, 대명PB, color.a1200.l, A1200.L*, eq, 88.25
676 color, 23, 대명WC-1, color.a1200.l, A1200.L*, eq, 90.3
677 color, 24, 대한PC, color.a1200.l, A1200.L*, eq, 82.03
678 color, 25, 대한WC-2, color.a1200.l, A1200.L*, eq, 88.15
679 color, 17, KM-85, color.a1200.a, A1200.a*, eq, 1.21
680 color, 18, LKC-60, color.a1200.a, A1200.a*, eq, 0.61
681 color, 19, KC-009, color.a1200.a, A1200.a*, eq, 0.06
682 color, 20, 성주WA, color.a1200.a, A1200.a*, eq, 1.07
683 color, 21, 성주PA, color.a1200.a, A1200.a*, eq, 2.14
684 color, 22, 대명PB, color.a1200.a, A1200.a*, eq, -1.36
685 color, 23, 대명WC-1, color.a1200.a, A1200.a*, eq, -3.09
686 color, 24, 대한PC, color.a1200.a, A1200.a*, eq, -0.53
687 color, 25, 대한WC-2, color.a1200.a, A1200.a*, eq, -3.49
688 color, 17, KM-85, color.a1200.b, A1200.b*, eq, 2.87
689 color, 18, LKC-60, color.a1200.b, A1200.b*, eq, 3.84
690 color, 19, KC-009, color.a1200.b, A1200.b*, eq, 3.94
691 color, 20, 성주WA, color.a1200.b, A1200.b*, eq, 6.69
692 color, 21, 성주PA, color.a1200.b, A1200.b*, eq, 6.4
693 color, 22, 대명PB, color.a1200.b, A1200.b*, eq, 16.06
694 color, 23, 대명WC-1, color.a1200.b, A1200.b*, eq, 13.1
695 color, 24, 대한PC, color.a1200.b, A1200.b*, eq, 17.48
696 color, 25, 대한WC-2, color.a1200.b, A1200.b*, eq, 15.91
697 color, 17, KM-85, color.b1250.l, B1250.L*, eq, 94.86
698 color, 18, LKC-60, color.b1250.l, B1250.L*, eq, 94.55
699 color, 19, KC-009, color.b1250.l, B1250.L*, eq, 97.03
700 color, 20, 성주WA, color.b1250.l, B1250.L*, eq, 92.39
701 color, 21, 성주PA, color.b1250.l, B1250.L*, eq, 91.64
702 color, 22, 대명PB, color.b1250.l, B1250.L*, eq, 91.08
703 color, 23, 대명WC-1, color.b1250.l, B1250.L*, eq, 92.26
704 color, 24, 대한PC, color.b1250.l, B1250.L*, eq, 87.96
705 color, 25, 대한WC-2, color.b1250.l, B1250.L*, eq, 88.15
706 color, 17, KM-85, color.b1250.a, B1250.a*, eq, 0.82
707 color, 18, LKC-60, color.b1250.a, B1250.a*, eq, 0.46
708 color, 19, KC-009, color.b1250.a, B1250.a*, eq, -0.1
709 color, 20, 성주WA, color.b1250.a, B1250.a*, eq, 0.7
710 color, 21, 성주PA, color.b1250.a, B1250.a*, eq, 1.16
711 color, 22, 대명PB, color.b1250.a, B1250.a*, eq, -3.83
712 color, 23, 대명WC-1, color.b1250.a, B1250.a*, eq, -4.05
713 color, 24, 대한PC, color.b1250.a, B1250.a*, eq, -3.72
714 color, 25, 대한WC-2, color.b1250.a, B1250.a*, eq, -3.49
715 color, 17, KM-85, color.b1250.b, B1250.b*, eq, 3.03
716 color, 18, LKC-60, color.b1250.b, B1250.b*, eq, 4.65
717 color, 19, KC-009, color.b1250.b, B1250.b*, eq, 4.27
718 color, 20, 성주WA, color.b1250.b, B1250.b*, eq, 7.07
719 color, 21, 성주PA, color.b1250.b, B1250.b*, eq, 6.83
720 color, 22, 대명PB, color.b1250.b, B1250.b*, eq, 15.92
721 color, 23, 대명WC-1, color.b1250.b, B1250.b*, eq, 15.11
722 color, 24, 대한PC, color.b1250.b, B1250.b*, eq, 18.71
723 color, 25, 대한WC-2, color.b1250.b, B1250.b*, eq, 15.91
724 color, 17, KM-85, color.c1200.l, C1200.L*, eq, 95.89
725 color, 18, LKC-60, color.c1200.l, C1200.L*, eq, 95.71
726 color, 19, KC-009, color.c1200.l, C1200.L*, eq, 96.42
727 color, 20, 성주WA, color.c1200.l, C1200.L*, eq, 91.88
728 color, 21, 성주PA, color.c1200.l, C1200.L*, eq, 91.79
729 color, 22, 대명PB, color.c1200.l, C1200.L*, eq, 88.25
730 color, 23, 대명WC-1, color.c1200.l, C1200.L*, eq, 92.36
731 color, 24, 대한PC, color.c1200.l, C1200.L*, eq, 86.4
732 color, 25, 대한WC-2, color.c1200.l, C1200.L*, eq, 89.32
733 color, 17, KM-85, color.c1200.a, C1200.a*, eq, 0.32
734 color, 18, LKC-60, color.c1200.a, C1200.a*, eq, 0.35
735 color, 19, KC-009, color.c1200.a, C1200.a*, eq, -0.01
736 color, 20, 성주WA, color.c1200.a, C1200.a*, eq, 0.94
737 color, 21, 성주PA, color.c1200.a, C1200.a*, eq, 0.58
738 color, 22, 대명PB, color.c1200.a, C1200.a*, eq, -3.51
739 color, 23, 대명WC-1, color.c1200.a, C1200.a*, eq, -4.04
740 color, 24, 대한PC, color.c1200.a, C1200.a*, eq, -2.4
741 color, 25, 대한WC-2, color.c1200.a, C1200.a*, eq, -3.49
742 color, 17, KM-85, color.c1200.b, C1200.b*, eq, 3.91
743 color, 18, LKC-60, color.c1200.b, C1200.b*, eq, 3.75
744 color, 19, KC-009, color.c1200.b, C1200.b*, eq, 5.01
745 color, 20, 성주WA, color.c1200.b, C1200.b*, eq, 9.36
746 color, 21, 성주PA, color.c1200.b, C1200.b*, eq, 9.55
747 color, 22, 대명PB, color.c1200.b, C1200.b*, eq, 16.91
748 color, 23, 대명WC-1, color.c1200.b, C1200.b*, eq, 17.51
749 color, 24, 대한PC, color.c1200.b, C1200.b*, eq, 20.82
750 color, 25, 대한WC-2, color.c1200.b, C1200.b*, eq, 15.91
751 color, 17, KM-85, color.d1250.l, D1250.L*, eq, 95.67
752 color, 18, LKC-60, color.d1250.l, D1250.L*, eq, 94.75
753 color, 19, KC-009, color.d1250.l, D1250.L*, eq, 93.42
754 color, 20, 성주WA, color.d1250.l, D1250.L*, eq, 90.11
755 color, 21, 성주PA, color.d1250.l, D1250.L*, eq, 91.65
756 color, 22, 대명PB, color.d1250.l, D1250.L*, eq, 88.25
757 color, 23, 대명WC-1, color.d1250.l, D1250.L*, eq, 92.45
758 color, 24, 대한PC, color.d1250.l, D1250.L*, eq, 86.98
759 color, 25, 대한WC-2, color.d1250.l, D1250.L*, eq, 89.42
760 color, 17, KM-85, color.d1250.a, D1250.a*, eq, 0.28
761 color, 18, LKC-60, color.d1250.a, D1250.a*, eq, 0.32
762 color, 19, KC-009, color.d1250.a, D1250.a*, eq, 0.78
763 color, 20, 성주WA, color.d1250.a, D1250.a*, eq, 0.59
764 color, 21, 성주PA, color.d1250.a, D1250.a*, eq, 1.09
765 color, 22, 대명PB, color.d1250.a, D1250.a*, eq, -3.51
766 color, 23, 대명WC-1, color.d1250.a, D1250.a*, eq, -3.9
767 color, 24, 대한PC, color.d1250.a, D1250.a*, eq, -2.8
768 color, 25, 대한WC-2, color.d1250.a, D1250.a*, eq, -3.73
769 color, 17, KM-85, color.d1250.b, D1250.b*, eq, 4.56
770 color, 18, LKC-60, color.d1250.b, D1250.b*, eq, 4.62
771 color, 19, KC-009, color.d1250.b, D1250.b*, eq, 8.27
772 color, 20, 성주WA, color.d1250.b, D1250.b*, eq, 9.78
773 color, 21, 성주PA, color.d1250.b, D1250.b*, eq, 10.42
774 color, 22, 대명PB, color.d1250.b, D1250.b*, eq, 16.91
775 color, 23, 대명WC-1, color.d1250.b, D1250.b*, eq, 16.68
776 color, 24, 대한PC, color.d1250.b, D1250.b*, eq, 19.7
777 color, 25, 대한WC-2, color.d1250.b, D1250.b*, eq, 18.96
